year,class,drive,transmission,engine_cylinders,engine_displacement,fuel_type_1,city_mpg_ft1,highway_mpg_ft1,highway_electricity_consumption,combined_mpg_ft1,combined_electricity_consumption,annual_fuel_cost_ft1,annual_consumption_in_barrels_ft1,tailpipe_co2_in_grams_mile_ft1,gears
1990,Midsize-Large Station Wagons,2,Auto,4.0,2.3,Regular Gasoline,17,21,0.0,19,0.0,1850,17.34789474,467.7368421,4
1990,Midsize-Large Station Wagons,2,Auto,4.0,2.3,Regular Gasoline,17,22,0.0,19,0.0,1850,17.34789474,467.7368421,4
1990,Midsize-Large Station Wagons,2,Manual,4.0,2.3,Regular Gasoline,18,24,0.0,20,0.0,1750,16.4805,444.35,5
1990,Midsize-Large Station Wagons,2,Manual,4.0,2.3,Regular Gasoline,19,25,0.0,21,0.0,1650,15.69571429,423.1904762,5
1990,Midsize-Large Station Wagons,2,Manual,4.0,2.3,Regular Gasoline,18,25,0.0,21,0.0,1650,15.69571429,423.1904762,5
1990,Midsize Cars,2,Auto,4.0,2.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
1990,Midsize Cars,2,Manual,4.0,2.3,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
1990,Midsize-Large Station Wagons,2,Auto,4.0,2.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
1990,Midsize-Large Station Wagons,2,Manual,4.0,2.3,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
1990,Midsize-Large Station Wagons,2,Auto,4.0,2.3,Regular Gasoline,18,23,0.0,20,0.0,1750,16.4805,444.35,4
1990,Midsize-Large Station Wagons,2,Auto,4.0,2.3,Regular Gasoline,16,20,0.0,18,0.0,1950,18.31166667,493.7222222,4
1990,Midsize-Large Station Wagons,2,Auto,4.0,2.3,Regular Gasoline,18,24,0.0,20,0.0,1750,16.4805,444.35,4
1990,Midsize-Large Station Wagons,2,Manual,4.0,2.3,Regular Gasoline,18,23,0.0,20,0.0,1750,16.4805,444.35,4
1990,Midsize-Large Station Wagons,2,Manual,4.0,2.3,Regular Gasoline,18,24,0.0,20,0.0,1750,16.4805,444.35,5
1990,Midsize-Large Station Wagons,2,Manual,4.0,2.3,Regular Gasoline,19,26,0.0,21,0.0,1650,15.69571429,423.1904762,5
1990,Midsize-Large Station Wagons,2,Auto,4.0,2.3,Regular Gasoline,16,20,0.0,18,0.0,1950,18.31166667,493.7222222,4
1990,Minicompact Cars,2,Manual,4.0,1.3,Regular Gasoline,21,27,0.0,23,0.0,1500,14.33086957,386.3913043,4
1990,Subcompact Cars,2,Manual,4.0,1.3,Regular Gasoline,23,28,0.0,25,0.0,1400,13.1844,355.48,5
1991,Subcompact Cars,2,Auto,4.0,1.8,Regular Gasoline,21,26,0.0,23,0.0,1500,14.33086957,386.3913043,4
1991,Subcompact Cars,2,Manual,4.0,1.8,Regular Gasoline,21,26,0.0,23,0.0,1500,14.33086957,386.3913043,5
1991,Compact Cars,2,Auto,6.0,3.2,Premium Gasoline,17,21,0.0,18,0.0,2350,18.31166667,493.7222222,4
1991,Compact Cars,2,Manual,6.0,3.2,Premium Gasoline,16,24,0.0,19,0.0,2250,17.34789474,467.7368421,5
1991,Two Seaters,2,Auto,6.0,3.0,Premium Gasoline,16,22,0.0,18,0.0,2350,18.31166667,493.7222222,4
1991,Two Seaters,2,Manual,6.0,3.0,Premium Gasoline,16,22,0.0,18,0.0,2350,18.31166667,493.7222222,5
1991,Compact Cars,2,Auto,6.0,3.0,Premium Gasoline,16,23,0.0,18,0.0,2350,18.31166667,493.7222222,4
1991,Compact Cars,2,Manual,6.0,3.0,Premium Gasoline,16,25,0.0,19,0.0,2250,17.34789474,467.7368421,5
1991,Compact Cars,2,Manual,6.0,3.0,Premium Gasoline,15,23,0.0,18,0.0,2350,18.31166667,493.7222222,5
1991,Two Seaters,2,Auto,4.0,2.0,Premium Gasoline,19,23,0.0,21,0.0,2000,15.69571429,423.1904762,3
1991,Two Seaters,2,Manual,4.0,2.0,Premium Gasoline,19,27,0.0,22,0.0,1900,14.98227273,403.9545455,5
1991,Subcompact Cars,2,Manual,8.0,5.3,Premium Gasoline,11,16,0.0,13,0.0,3250,25.35461538,683.6153846,5
1991,Midsize Cars,2,Auto,5.0,2.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Midsize Cars,2,Auto,5.0,2.2,Regular Gasoline,16,20,0.0,18,0.0,1950,18.31166667,493.7222222,3
1991,Midsize Cars,4|All Wheel ,Manual,5.0,2.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Midsize Cars,4|All Wheel ,Manual,5.0,2.2,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Midsize-Large Station Wagons,4|All Wheel ,Manual,5.0,2.2,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Subcompact Cars,4|All Wheel ,Manual,5.0,2.3,Regular Gasoline,16,22,0.0,19,0.0,1850,17.34789474,467.7368421,5
1991,Subcompact Cars,2,Auto,5.0,2.3,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,467.7368421,4
1991,Subcompact Cars,2,Manual,5.0,2.3,Regular Gasoline,18,24,0.0,20,0.0,1750,16.4805,444.35,5
1991,Subcompact Cars,4|All Wheel ,Manual,5.0,2.3,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Subcompact Cars,4|All Wheel ,Manual,5.0,2.3,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Midsize Cars,4|All Wheel ,Auto,8.0,3.6,Regular Gasoline,14,19,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Midsize Cars,4|All Wheel ,Manual,8.0,3.6,Regular Gasoline,13,19,0.0,15,0.0,2350,21.974,592.4666667,5
1991,Subcompact Cars,2,Manual,4.0,1.8,Premium Gasoline,17,23,0.0,19,0.0,2250,17.34789474,467.7368421,5
1991,Subcompact Cars,2,Manual,4.0,1.8,Premium Gasoline,19,25,0.0,21,0.0,2000,15.69571429,423.1904762,5
1991,Subcompact Cars,2,Manual,4.0,1.8,Premium Gasoline,17,23,0.0,19,0.0,2250,17.34789474,467.7368421,5
1991,Subcompact Cars,2,Manual,4.0,1.8,Premium Gasoline,18,24,0.0,21,0.0,2000,15.69571429,423.1904762,5
1991,Compact Cars,2,Auto,6.0,2.5,Premium Gasoline,15,17,0.0,15,0.0,2800,21.974,592.4666667,4
1991,Subcompact Cars,2,Auto,6.0,2.5,Regular Gasoline,16,21,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Subcompact Cars,2,Manual,6.0,2.5,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Subcompact Cars,2,Auto,6.0,2.5,Regular Gasoline,16,20,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Subcompact Cars,2,Manual,6.0,2.5,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Compact Cars,2,Auto,6.0,2.5,Premium Gasoline,15,17,0.0,15,0.0,2800,21.974,592.4666667,4
1991,Compact Cars,2,Auto,6.0,2.5,Premium Gasoline,15,17,0.0,15,0.0,2800,21.974,592.4666667,4
1991,Subcompact Cars,4|All Wheel ,Auto,6.0,2.5,Regular Gasoline,17,20,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Subcompact Cars,4|All Wheel ,Manual,6.0,2.5,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Compact Cars,2,Auto,6.0,2.5,Premium Gasoline,15,23,0.0,18,0.0,2350,18.31166667,493.7222222,4
1991,Midsize Cars,2,Auto,6.0,2.5,Premium Gasoline,15,17,0.0,15,0.0,2800,21.974,592.4666667,4
1991,Compact Cars,2,Manual,6.0,2.5,Premium Gasoline,15,23,0.0,18,0.0,2350,18.31166667,493.7222222,5
1991,Compact Cars,2,Auto,6.0,3.4,Regular Gasoline,15,20,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Compact Cars,2,Manual,6.0,3.4,Regular Gasoline,14,21,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Midsize Cars,2,Auto,6.0,3.4,Regular Gasoline,15,20,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Midsize Cars,2,Manual,6.0,3.4,Regular Gasoline,14,21,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Midsize Cars,2,Auto,6.0,3.4,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,4
1991,Midsize Cars,2,Auto,6.0,3.4,Regular Gasoline,15,20,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Midsize Cars,2,Auto,6.0,3.4,Regular Gasoline,11,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
1991,Subcompact Cars,2,Manual,4.0,2.3,Premium Gasoline,15,26,0.0,18,0.0,2350,18.31166667,493.7222222,5
1991,Compact Cars,2,Manual,6.0,3.5,Premium Gasoline,10,19,0.0,13,0.0,3250,25.35461538,683.6153846,5
1991,Midsize Cars,2,Auto,4.0,2.5,Regular Gasoline,19,28,0.0,22,0.0,1600,14.98227273,403.9545455,3
1991,Midsize Cars,2,Auto,6.0,3.3,Regular Gasoline,17,24,0.0,19,0.0,1850,17.34789474,467.7368421,3
1991,Midsize Cars,2,Auto,6.0,3.3,Regular Gasoline,17,27,0.0,20,0.0,1750,16.4805,444.35,4
1991,Midsize-Large Station Wagons,2,Auto,4.0,2.5,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,3
1991,Midsize-Large Station Wagons,2,Auto,6.0,3.3,Regular Gasoline,17,23,0.0,19,0.0,1850,17.34789474,467.7368421,3
1991,Midsize-Large Station Wagons,2,Auto,6.0,3.3,Regular Gasoline,17,27,0.0,20,0.0,1750,16.4805,444.35,4
1991,Special Purpose Vehicle,2,Auto,8.0,5.0,Regular Gasoline,15,23,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Large Cars,2,Auto,6.0,3.8,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,444.35,4
1991,Large Cars,2,Auto,6.0,3.8,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
1991,Two Seaters,2,Auto,6.0,3.8,Regular Gasoline,16,25,0.0,19,0.0,1850,17.34789474,467.7368421,4
1991,Midsize Cars,2,Auto,6.0,3.1,Regular Gasoline,17,28,0.0,20,0.0,1750,16.4805,444.35,4
1991,Midsize Cars,2,Auto,6.0,3.8,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,444.35,4
1991,Midsize Cars,2,Auto,6.0,3.8,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,467.7368421,4
1991,Midsize-Large Station Wagons,2,Auto,8.0,5.0,Regular Gasoline,15,23,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Compact Cars,2,Auto,4.0,2.3,Regular Gasoline,21,30,0.0,24,0.0,1450,13.73375,370.2916667,3
1991,Compact Cars,2,Auto,4.0,2.5,Regular Gasoline,19,28,0.0,22,0.0,1600,14.98227273,403.9545455,3
1991,Compact Cars,2,Auto,6.0,3.3,Regular Gasoline,17,24,0.0,19,0.0,1850,17.34789474,467.7368421,3
1991,Two Seaters,2,Auto,8.0,4.5,Premium Gasoline,14,20,0.0,16,0.0,2650,20.600625,555.4375,4
1991,Large Cars,2,Auto,8.0,5.0,Regular Gasoline,15,23,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Large Cars,2,Auto,8.0,5.7,Regular Gasoline,14,20,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Special Purpose Vehicle,2,Auto,8.0,4.9,Premium Gasoline,14,22,0.0,16,0.0,2650,20.600625,555.4375,4
1991,Midsize Cars,2,Auto,8.0,4.9,Premium Gasoline,15,24,0.0,18,0.0,2350,18.31166667,493.7222222,4
1991,Large Cars,2,Auto,8.0,4.9,Premium Gasoline,15,24,0.0,18,0.0,2350,18.31166667,493.7222222,4
1991,Midsize Cars,2,Auto,8.0,4.9,Premium Gasoline,15,24,0.0,18,0.0,2350,18.31166667,493.7222222,4
1991,Vans,2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Vans,2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Vans,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Vans,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Compact Cars,2,Auto,4.0,2.2,Regular Gasoline,21,28,0.0,24,0.0,1450,13.73375,370.2916667,3
1991,Compact Cars,2,Auto,6.0,3.1,Regular Gasoline,18,25,0.0,20,0.0,1750,16.4805,444.35,3
1991,Compact Cars,2,Manual,4.0,2.2,Regular Gasoline,21,30,0.0,24,0.0,1450,13.73375,370.2916667,5
1991,Compact Cars,2,Manual,4.0,2.3,Premium Gasoline,21,30,0.0,24,0.0,1750,13.73375,370.2916667,5
1991,Compact Cars,2,Manual,6.0,3.1,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,444.35,5
1991,Special Purpose Vehicle,4|All Wheel ,Auto,8.0,5.7,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,4
1991,Special Purpose Vehicle,4|All Wheel ,Auto,8.0,6.2,Diesel,15,20,0.0,17,0.0,2250,22.48147059,598.8235294,4
1991,Pickup Trucks,2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Pickup Trucks,2,Auto,8.0,5.0,Regular Gasoline,14,17,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Pickup Trucks,2,Auto,8.0,5.7,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Pickup Trucks,2,Auto,8.0,6.2,Diesel,16,22,0.0,18,0.0,2150,21.2325,565.5555556,4
1991,Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,16,19,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Pickup Trucks,2,Manual,8.0,5.7,Regular Gasoline,12,15,0.0,13,0.0,2700,25.35461538,683.6153846,4
1991,Pickup Trucks,2,Manual,8.0,6.2,Diesel,17,20,0.0,18,0.0,2150,21.2325,565.5555556,4
1991,Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,522.7647059,5
1991,Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
1991,Pickup Trucks,2,Manual,8.0,5.0,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Pickup Trucks,2,Manual,8.0,5.7,Regular Gasoline,12,18,0.0,14,0.0,2500,23.54357143,634.7857143,5
1991,Pickup Trucks,2,Manual,8.0,5.7,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,5
1991,Pickup Trucks,2,Manual,8.0,6.2,Diesel,18,23,0.0,20,0.0,1950,19.10925,509.0,5
1991,Pickup Trucks,2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Pickup Trucks,2,Auto,8.0,5.0,Regular Gasoline,13,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
1991,Pickup Trucks,2,Auto,8.0,5.7,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
1991,Pickup Trucks,2,Auto,8.0,6.2,Diesel,15,20,0.0,17,0.0,2250,22.48147059,598.8235294,4
1991,Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,15,18,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Pickup Trucks,2,Manual,8.0,5.7,Regular Gasoline,12,14,0.0,13,0.0,2700,25.35461538,683.6153846,4
1991,Pickup Trucks,2,Manual,8.0,6.2,Diesel,17,19,0.0,17,0.0,2250,22.48147059,598.8235294,4
1991,Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,522.7647059,5
1991,Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,5
1991,Pickup Trucks,2,Manual,8.0,5.0,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,5
1991,Pickup Trucks,2,Manual,8.0,5.7,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,5
1991,Pickup Trucks,2,Manual,8.0,5.7,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,5
1991,Pickup Trucks,2,Manual,8.0,6.2,Diesel,17,22,0.0,19,0.0,2050,20.115,535.7894737,5
1991,Subcompact Cars,2,Auto,6.0,3.1,Regular Gasoline,16,25,0.0,19,0.0,1850,17.34789474,467.7368421,4
1991,Subcompact Cars,2,Auto,8.0,5.0,Premium Gasoline,15,22,0.0,18,0.0,2350,18.31166667,493.7222222,4
1991,Subcompact Cars,2,Auto,8.0,5.0,Regular Gasoline,15,24,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Subcompact Cars,2,Auto,8.0,5.7,Premium Gasoline,15,22,0.0,17,0.0,2500,19.38882353,522.7647059,4
1991,Subcompact Cars,2,Manual,6.0,3.1,Regular Gasoline,15,24,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Subcompact Cars,2,Manual,8.0,5.0,Premium Gasoline,15,24,0.0,18,0.0,2350,18.31166667,493.7222222,5
1991,Subcompact Cars,2,Manual,8.0,5.0,Regular Gasoline,15,24,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Large Cars,2,Auto,8.0,5.0,Regular Gasoline,15,24,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Large Cars,2,Auto,8.0,5.7,Regular Gasoline,13,19,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Midsize-Large Station Wagons,2,Auto,8.0,5.0,Regular Gasoline,15,23,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Subcompact Cars,2,Auto,4.0,2.2,Regular Gasoline,21,29,0.0,24,0.0,1450,13.73375,370.2916667,3
1991,Subcompact Cars,2,Auto,6.0,3.1,Regular Gasoline,18,25,0.0,20,0.0,1750,16.4805,444.35,3
1991,Subcompact Cars,2,Manual,4.0,2.2,Regular Gasoline,21,32,0.0,25,0.0,1400,13.1844,355.48,5
1991,Subcompact Cars,2,Manual,6.0,3.1,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,444.35,5
1991,Subcompact Cars,2,Auto,6.0,3.1,Regular Gasoline,18,25,0.0,20,0.0,1750,16.4805,444.35,3
1991,Subcompact Cars,2,Manual,6.0,3.1,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,444.35,5
1991,Small Station Wagons,2,Auto,4.0,2.2,Regular Gasoline,21,28,0.0,24,0.0,1450,13.73375,370.2916667,3
1991,Small Station Wagons,2,Auto,6.0,3.1,Regular Gasoline,18,25,0.0,20,0.0,1750,16.4805,444.35,3
1991,Small Station Wagons,2,Manual,4.0,2.2,Regular Gasoline,21,30,0.0,24,0.0,1450,13.73375,370.2916667,5
1991,Midsize Cars,2,Auto,4.0,2.2,Regular Gasoline,21,28,0.0,24,0.0,1450,13.73375,370.2916667,3
1991,Midsize Cars,2,Auto,6.0,3.1,Regular Gasoline,18,25,0.0,20,0.0,1750,16.4805,444.35,3
1991,Midsize Cars,2,Manual,4.0,2.2,Regular Gasoline,21,30,0.0,24,0.0,1450,13.73375,370.2916667,5
1991,Midsize Cars,2,Manual,6.0,3.1,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,444.35,5
1991,Two Seaters,2,Auto,8.0,5.7,Premium Gasoline,15,22,0.0,17,0.0,2500,19.38882353,522.7647059,4
1991,Two Seaters,2,Manual,8.0,5.7,Premium Gasoline,15,23,0.0,17,0.0,2500,19.38882353,522.7647059,6
1991,Two Seaters,2,Manual,8.0,5.7,Premium Gasoline,15,24,0.0,18,0.0,2350,18.31166667,493.7222222,6
1991,Vans,2,Auto,6.0,4.3,Regular Gasoline,14,17,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Vans,2,Auto,8.0,5.0,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
1991,Vans,2,Auto,8.0,5.7,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
1991,Vans,2,Auto,8.0,6.2,Diesel,15,20,0.0,17,0.0,2250,22.48147059,598.8235294,4
1991,Vans,2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Vans,2,Auto,8.0,5.0,Regular Gasoline,13,17,0.0,14,0.0,2500,23.54357143,634.7857143,4
1991,Vans,2,Auto,8.0,5.7,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Vans,2,Auto,8.0,6.2,Diesel,15,20,0.0,17,0.0,2250,22.48147059,598.8235294,4
1991,Vans,2,Auto,8.0,5.7,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
1991,Vans,2,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Pickup Trucks,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,555.4375,4
1991,Pickup Trucks,4|All Wheel ,Auto,8.0,5.0,Regular Gasoline,12,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
1991,Pickup Trucks,4|All Wheel ,Auto,8.0,5.7,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,4
1991,Pickup Trucks,4|All Wheel ,Auto,8.0,6.2,Diesel,15,19,0.0,16,0.0,2400,23.8865625,636.25,4
1991,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,14,16,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,6.2,Diesel,15,17,0.0,16,0.0,2400,23.8865625,636.25,4
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,6.2,Diesel,16,20,0.0,17,0.0,2250,22.48147059,598.8235294,5
1991,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,15,19,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,15,18,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,5.0,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,5
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,5.7,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,5
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,5.7,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,5
1991,Pickup Trucks,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,14,18,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Pickup Trucks,4|All Wheel ,Auto,8.0,5.0,Regular Gasoline,12,16,0.0,14,0.0,2500,23.54357143,634.7857143,4
1991,Pickup Trucks,4|All Wheel ,Auto,8.0,5.7,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,4
1991,Pickup Trucks,4|All Wheel ,Auto,8.0,6.2,Diesel,15,20,0.0,17,0.0,2250,22.48147059,598.8235294,4
1991,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,14,16,0.0,15,0.0,2350,21.974,592.4666667,4
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,6.2,Diesel,15,17,0.0,16,0.0,2400,23.8865625,636.25,4
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,6.2,Diesel,17,21,0.0,18,0.0,2150,21.2325,565.5555556,5
1991,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,15,18,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,15,17,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,5.0,Regular Gasoline,12,17,0.0,14,0.0,2500,23.54357143,634.7857143,5
1991,Pickup Trucks,4|All Wheel ,Manual,8.0,5.7,Regular Gasoline,11,15,0.0,13,0.0,2700,25.35461538,683.6153846,5
1991,Midsize Cars,2,Auto,4.0,2.5,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,423.1904762,3
1991,Midsize Cars,2,Auto,6.0,3.1,Regular Gasoline,17,24,0.0,20,0.0,1750,16.4805,444.35,3
1991,Midsize Cars,2,Auto,6.0,3.1,Regular Gasoline,17,28,0.0,20,0.0,1750,16.4805,444.35,4
1991,Midsize Cars,2,Auto,6.0,3.4,Regular Gasoline,15,24,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Midsize Cars,2,Manual,6.0,3.4,Regular Gasoline,15,24,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Special Purpose Vehicle,2,Auto,6.0,3.1,Regular Gasoline,16,21,0.0,18,0.0,1950,18.31166667,493.7222222,3
1991,Special Purpose Vehicle,2,Auto,4.0,2.5,Regular Gasoline,15,16,0.0,15,0.0,2350,21.974,592.4666667,3
1991,Special Purpose Vehicle,2,Auto,8.0,5.7,Regular Gasoline,11,16,0.0,13,0.0,2700,25.35461538,683.6153846,4
1991,Special Purpose Vehicle,2,Auto,8.0,6.2,Diesel,15,20,0.0,17,0.0,2250,22.48147059,598.8235294,4
1991,Special Purpose Vehicle,2,Auto,6.0,4.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Special Purpose Vehicle,2,Manual,6.0,4.3,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Special Purpose Vehicle,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Special Purpose Vehicle,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Special Purpose Vehicle,2,Auto,4.0,2.5,Regular Gasoline,16,17,0.0,17,0.0,2050,19.38882353,522.7647059,3
1991,Small Pickup Trucks,2,Auto,4.0,2.5,Regular Gasoline,19,26,0.0,21,0.0,1650,15.69571429,423.1904762,4
1991,Small Pickup Trucks,2,Auto,6.0,4.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,493.7222222,4
1991,Small Pickup Trucks,2,Manual,4.0,2.5,Regular Gasoline,21,25,0.0,22,0.0,1600,14.98227273,403.9545455,5
1991,Small Pickup Trucks,2,Manual,6.0,2.8,Regular Gasoline,17,23,0.0,19,0.0,1850,17.34789474,467.7368421,5
1991,Small Pickup Trucks,2,Manual,6.0,4.3,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,493.7222222,5
1991,Pickup Trucks,4|All Wheel ,Auto,6.0,4.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,522.7647059,4
1991,Pickup Trucks,4|All Wheel ,Manual,6.0,4.3,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.4375,5
1991,Special Purpose Vehicle,4|All Wheel ,Auto,8.0,6.2,Diesel,14,20,0.0,16,0.0,2400,23.8865625,636.25,4
